date,origin,destination,currency_code,minimum_price,first_quartile_price,median_price,third_quartile_price,maximum_price,EURMXN=X_Close,EURTRY=X_Close,EURUSD=X_Close
2022-08-28,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,,,
2022-08-29,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,19.954700469970703,18.05487060546875,0.993867814540863
2022-08-30,MAD,IST,USD,101.17,519.01,557.46,583.15,587.83,20.015499114990234,18.190139770507812,1.0014019012451172
2022-08-31,,,,,,,,,20.18600082397461,18.194549560546875,1.0025062561035156
2022-09-01,,,,,,,,,20.26420021057129,18.252220153808594,1.003905177116394
2022-09-02,,,,,,,,,20.080699920654297,18.110319137573242,0.995232880115509
2022-09-03,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2022-09-04,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2022-09-05,,,,,,,,,19.788999557495117,18.047300338745117,0.9909427762031555
2022-09-06,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,19.875080108642578,18.1226806640625,0.9952229857444763
2022-09-07,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,19.923900604248047,18.04129981994629,0.9897951483726501
2022-09-08,,,,,,,,,19.983699798583984,18.211530685424805,0.9995701909065247
2022-09-09,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,19.965099334716797,18.259899139404297,1.0012015104293823
2022-09-10,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2022-09-11,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2022-09-12,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,20.01129913330078,18.333900451660156,1.0071406364440918
2022-09-13,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,20.087099075317383,18.452709197998047,1.0129557847976685
2022-09-14,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,20.001399993896484,18.20248031616211,0.9982032775878906
2022-09-15,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,19.927099227905273,18.199220657348633,0.9984025359153748
2022-09-16,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,20.066299438476562,18.244829177856445,0.9988313317298889
2022-09-17,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2022-09-18,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2022-09-19,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,20.07349967956543,18.293909072875977,1.002234935760498
2022-09-20,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,19.970300674438477,18.345779418945312,1.0029587745666504
2022-09-21,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,19.9281005859375,18.255970001220703,0.997078537940979
2022-09-22,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,19.703399658203125,18.025800704956055,0.983071506023407
2022-09-23,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,19.598100662231445,18.034500122070312,0.9841550588607788
2022-09-24,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2022-09-25,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,,,
2022-09-26,,,,,,,,,19.576000213623047,17.844770431518555,0.968992292881012
2022-09-27,,,,,,,,,19.601499557495117,17.732519149780273,0.9623712301254272
2022-09-28,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,19.544700622558594,17.64896011352539,0.9596191644668579
2022-09-29,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,19.594499588012695,17.973310470581055,0.9708172082901001
2022-09-30,MAD,IST,USD,97.52,457.09,494.46,535.06,584.2,19.780399322509766,18.145809173583984,0.9829555749893188
2022-10-01,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2022-10-02,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2022-10-03,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.69890022277832,18.063949584960938,0.9792688488960266
2022-10-04,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.68090057373047,18.178260803222656,0.9832068681716919
2022-10-05,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.93280029296875,18.509859085083008,0.998432457447052
2022-10-06,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.86709976196289,18.381959915161133,0.9910998940467834
2022-10-07,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.685699462890625,18.179800033569336,0.9789045453071594
2022-10-08,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2022-10-09,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2022-10-10,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.508499145507812,17.998720169067383,0.9735012650489807
2022-10-11,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.371599197387695,18.03314971923828,0.9710057377815247
2022-10-12,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.462600708007812,18.021669387817383,0.9700167775154114
2022-10-13,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.399700164794922,17.97072982788086,0.9707984328269958
2022-10-14,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.52680015563965,18.103069305419922,0.975134015083313
2022-10-15,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2022-10-16,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2022-10-17,,,,,,,,,19.50279998779297,18.097509384155273,0.973937451839447
2022-10-18,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.67009925842285,18.258060455322266,0.9846396446228027
2022-10-19,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.744800567626953,18.319660186767578,0.9863878488540649
2022-10-20,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.656200408935547,18.16128921508789,0.9766482710838318
2022-10-21,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.59819984436035,18.170339584350586,0.9778899550437927
2022-10-22,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2022-10-23,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2022-10-24,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.651500701904297,18.292709350585938,0.9860085844993591
2022-10-25,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.693300247192383,18.326539993286133,0.9886503219604492
2022-10-26,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.803199768066406,18.53944969177246,0.9963731169700623
2022-10-27,,,,,,,,,20.124900817871094,18.75922966003418,1.009193778038025
2022-10-28,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.77519989013672,18.544099807739258,0.9967803955078125
2022-10-29,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2022-10-30,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,,,
2022-10-31,MAD,IST,USD,95.84,489.68,504.83,525.2,581.13,19.72719955444336,18.480520248413086,0.9955002665519714
2022-11-01,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,19.578800201416016,18.403779983520508,0.9886307716369629
2022-11-02,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,19.493799209594727,18.336950302124023,0.9877909421920776
2022-11-03,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,19.323699951171875,18.268199920654297,0.9814409017562866
2022-11-04,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,19.176599502563477,18.142499923706055,0.9749630093574524
2022-11-05,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,,,
2022-11-06,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,,,
2022-11-07,,,,,,,,,19.423500061035156,18.466339111328125,0.9928810596466064
2022-11-08,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,19.490800857543945,18.477380752563477,1.0018634796142578
2022-11-09,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,19.69409942626953,18.69179916381836,1.008084774017334
2022-11-10,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,19.61090087890625,18.62697982788086,1.0019538402557373
2022-11-11,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,19.685199737548828,18.837369918823242,1.0192224979400635
2022-11-12,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,,,
2022-11-13,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,,,
2022-11-14,,,,,,,,,20.15410041809082,19.11104965209961,1.0328551530838013
2022-11-15,,,,,,,,,19.96809959411621,19.15625,1.0319278240203857
2022-11-16,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,20.042600631713867,19.265100479125977,1.0357863903045654
2022-11-17,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,20.09320068359375,19.337209701538086,1.0395010709762573
2022-11-18,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,20.11210060119629,19.256669998168945,1.036172866821289
2022-11-19,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,,,
2022-11-20,,,,,,,,,,,
2022-11-21,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,20.0851993560791,19.22368049621582,1.0330898761749268
2022-11-22,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,20.02280044555664,19.029800415039062,1.0245691537857056
2022-11-23,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,20.045400619506836,19.18079948425293,1.0311086177825928
2022-11-24,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,20.151399612426758,19.373310089111328,1.0416233539581299
2022-11-25,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,20.170900344848633,19.37424087524414,1.040810227394104
2022-11-26,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,,,
2022-11-27,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,,,
2022-11-28,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,20.054500579833984,19.282920837402344,1.0367528200149536
2022-11-29,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,19.971099853515625,19.22064971923828,1.034554123878479
2022-11-30,MAD,IST,USD,95.38,457.05,473.22,503.81,562.98,19.854000091552734,19.230379104614258,1.0324499607086182
2022-12-01,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.079599380493164,19.408479690551758,1.042535424232483
2022-12-02,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.15019989013672,19.607450485229492,1.052842140197754
2022-12-03,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2022-12-04,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2022-12-05,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.436100006103516,19.63990020751953,1.0544185638427734
2022-12-06,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.711599349975586,19.548770904541016,1.0496923923492432
2022-12-07,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.688499450683594,19.494970321655273,1.0469011068344116
2022-12-08,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.6875,19.58180046081543,1.051325798034668
2022-12-09,,,,,,,,,20.714099884033203,19.676319122314453,1.0559661388397217
2022-12-10,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2022-12-11,,,,,,,,,,,
2022-12-12,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.818199157714844,19.607080459594727,1.0522217750549316
2022-12-13,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.9325008392334,19.626100540161133,1.0541739463806152
2022-12-14,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.76609992980957,19.742490768432617,1.062665343284607
2022-12-15,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.944400787353516,19.86952018737793,1.0676347017288208
2022-12-16,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,21.01959991455078,19.8115291595459,1.064056158065796
2022-12-17,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2022-12-18,,,,,,,,,,,
2022-12-19,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.952999114990234,19.701980590820312,1.05850350856781
2022-12-20,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.998199462890625,19.774030685424805,1.0614584684371948
2022-12-21,,,,,,,,,21.000200271606445,19.799800872802734,1.062699317932129
2022-12-22,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.853900909423828,19.784650802612305,1.0610079765319824
2022-12-23,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.735000610351562,19.791669845581055,1.060333013534546
2022-12-24,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2022-12-25,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2022-12-26,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.526260375976562,19.73419952392578,1.0667804479599
2022-12-27,,,,,,,,,20.60420036315918,19.815269470214844,1.064022183418274
2022-12-28,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.711700439453125,19.805389404296875,1.0637166500091553
2022-12-29,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.653400421142578,19.86751937866211,1.062925100326538
2022-12-30,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,20.753799438476562,19.937570571899414,1.066075325012207
2022-12-31,MAD,IST,USD,95.38,463.07,466.63,478.87,567.24,,,
2023-01-01,,,,,,,,,,,
2023-01-02,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.813800811767578,19.95490074157715,1.0709733963012695
2023-01-03,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.776199340820312,20.0137996673584,1.0677714347839355
2023-01-04,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.467599868774414,19.728639602661133,1.0546854734420776
2023-01-05,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.561599731445312,19.87264060974121,1.0606365203857422
2023-01-06,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.326000213623047,19.74622917175293,1.0522217750549316
2023-01-07,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2023-01-08,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2023-01-09,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.37809944152832,19.99894905090332,1.0656323432922363
2023-01-10,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.535600662231445,20.10972023010254,1.073318362236023
2023-01-11,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.46660041809082,20.1389102935791,1.0738946199417114
2023-01-12,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.395780563354492,20.210590362548828,1.0766000747680664
2023-01-13,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.464500427246094,20.38665008544922,1.0860239267349243
2023-01-14,,,,,,,,,,,
2023-01-15,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2023-01-16,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.320999145507812,20.330610275268555,1.082461953163147
2023-01-17,,,,,,,,,20.336599349975586,20.33662986755371,1.0830129384994507
2023-01-18,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.125600814819336,20.232589721679688,1.0793308019638062
2023-01-19,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.378700256347656,20.258819580078125,1.0797853469848633
2023-01-20,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.57830047607422,20.348709106445312,1.083388328552246
2023-01-21,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2023-01-22,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2023-01-23,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.487499237060547,20.417470932006836,1.086507797241211
2023-01-24,,,,,,,,,20.451900482177734,20.349689483642578,1.0874292850494385
2023-01-25,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.462799072265625,20.46331024169922,1.088814616203308
2023-01-26,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.516000747680664,20.542600631713867,1.0922038555145264
2023-01-27,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.47480010986328,20.490999221801758,1.0894432067871094
2023-01-28,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,,,
2023-01-29,,,,,,,,,,,
2023-01-30,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.403099060058594,20.441659927368164,1.0871455669403076
2023-01-31,MAD,IST,USD,90.9,414.03,432.05,450.17,513.21,20.36549949645996,20.398820877075195,1.0850694179534912
2023-02-01,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,20.46430015563965,20.418960571289062,1.0860947370529175
2023-02-02,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,20.476900100708008,20.71099090576172,1.1012852191925049
2023-02-03,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,20.34000015258789,20.508359909057617,1.0905125141143799
2023-02-04,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2023-02-05,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2023-02-06,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,20.491500854492188,20.31290054321289,1.079086184501648
2023-02-07,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,20.563600540161133,20.200050354003906,1.0730764865875244
2023-02-08,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,20.257999420166016,20.203340530395508,1.0729728937149048
2023-02-09,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,20.28809928894043,20.178560256958008,1.0715816020965576
2023-02-10,,,,,,,,,20.166500091552734,20.221050262451172,1.0742292404174805
2023-02-11,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2023-02-12,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2023-02-13,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,19.941099166870117,20.10434913635254,1.0677714347839355
2023-02-14,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,19.91950035095215,20.21183967590332,1.0730419158935547
2023-02-15,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,19.86549949645996,20.22896957397461,1.0735719203948975
2023-02-16,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,19.86971092224121,20.180599212646484,1.0691757202148438
2023-02-17,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,19.782400131225586,20.10260009765625,1.0665756464004517
2023-02-18,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2023-02-19,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2023-02-20,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,19.622800827026367,20.14266014099121,1.0684444904327393
2023-02-21,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,19.638900756835938,20.148540496826172,1.068261981010437
2023-02-22,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,19.641399383544922,20.06764030456543,1.065200924873352
2023-02-23,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,19.476959228515625,20.01474952697754,1.0605803728103638
2023-02-24,,,,,,,,,19.465599060058594,19.991479873657227,1.0598047971725464
2023-02-25,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,,,
2023-02-26,,,,,,,,,,,
2023-02-27,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,19.40999984741211,19.926950454711914,1.0554758310317993
2023-02-28,MAD,IST,USD,90.9,419.92,433.56,457.06,540.76,19.49799919128418,20.033489227294922,1.0611205101013184
2023-03-01,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,19.357099533081055,19.97003936767578,1.0577309131622314
2023-03-02,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,19.32724952697754,20.146900177001953,1.066894292831421
2023-03-03,,,,,,,,,19.198699951171875,20.0103702545166,1.0599732398986816
2023-03-04,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2023-03-05,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2023-03-06,,,,,,,,,19.103900909423828,20.06800079345703,1.0626201629638672
2023-03-07,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,19.235000610351562,20.167680740356445,1.0688328742980957
2023-03-08,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,19.104299545288086,19.95401954650879,1.05507493019104
2023-03-09,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,18.956600189208984,19.980270385742188,1.0549525022506714
2023-03-10,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,19.400100708007812,20.045820236206055,1.0584698915481567
2023-03-11,,,,,,,,,,,
2023-03-12,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2023-03-13,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,19.568099975585938,20.256450653076172,1.0683646202087402
2023-03-14,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,20.287799835205078,20.34869956970215,1.0725010633468628
2023-03-15,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,19.96109962463379,20.354190826416016,1.0727657079696655
2023-03-16,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,20.11079978942871,20.093320846557617,1.0583354234695435
2023-03-17,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,19.920799255371094,20.160730361938477,1.0614134073257446
2023-03-18,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2023-03-19,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2023-03-20,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,20.121000289916992,20.294469833374023,1.0678855180740356
2023-03-21,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,20.166400909423828,20.37779998779297,1.071914792060852
2023-03-22,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,20.064199447631836,20.494609832763672,1.0774236917495728
2023-03-23,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,20.210399627685547,20.686840057373047,1.0870392322540283
2023-03-24,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,20.127899169921875,20.64042091369629,1.0835057497024536
2023-03-25,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2023-03-26,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,,,
2023-03-27,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,19.85580062866211,20.564220428466797,1.077818512916565
2023-03-28,,,,,,,,,19.805999755859375,20.632169723510742,1.0807071924209595
2023-03-29,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,19.747600555419922,20.706510543823242,1.0839520692825317
2023-03-30,MAD,IST,USD,90.9,425.85,472.11,478.89,550.23,19.61870002746582,20.761449813842773,1.0843634605407715
2023-03-31,,,,,,,,,19.72450065612793,20.909629821777344,1.0904649496078491
2023-04-01,,,,,,,,,,,
2023-04-02,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2023-04-03,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.486299514770508,20.730939865112305,1.0803335905075073
2023-04-04,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.730300903320312,20.954299926757812,1.091226577758789
2023-04-05,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.859359741210938,21.053489685058594,1.0960105657577515
2023-04-06,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.964599609375,20.98971939086914,1.090334177017212
2023-04-07,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.917200088500977,21.019840240478516,1.0920130014419556
2023-04-08,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2023-04-09,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2023-04-10,,,,,,,,,19.799999237060547,20.99275016784668,1.0913575887680054
2023-04-11,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.732500076293945,20.93423080444336,1.086932897567749
2023-04-12,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.837400436401367,21.059640884399414,1.0917507410049438
2023-04-13,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.864999771118164,21.242279052734375,1.0999890565872192
2023-04-14,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.91349983215332,21.361650466918945,1.1054610013961792
2023-04-15,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2023-04-16,,,,,,,,,,,
2023-04-17,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.762500762939453,21.286020278930664,1.098659634590149
2023-04-18,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.699600219726562,21.175830841064453,1.0925379991531372
2023-04-19,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.802200317382812,21.280990600585938,1.0975382328033447
2023-04-20,,,,,,,,,19.76959991455078,21.24262046813965,1.095218300819397
2023-04-21,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.73889923095703,21.281429290771484,1.0970927476882935
2023-04-22,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2023-04-23,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2023-04-24,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.780479431152344,21.328990936279297,1.0992271900177002
2023-04-25,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.87689971923828,21.449899673461914,1.1059499979019165
2023-04-26,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.817699432373047,21.316099166870117,1.0978394746780396
2023-04-27,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,20.055200576782227,21.44618034362793,1.1047282218933105
2023-04-28,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,19.8971004486084,21.438779830932617,1.1032048463821411
2023-04-29,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2023-04-30,MAD,IST,USD,93.4,460.45,461.65,533.06,569.74,,,
2023-05-01,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.822599411010742,21.413949966430664,1.1010911464691162
2023-05-02,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.674999237060547,21.341520309448242,1.0969241857528687
2023-05-03,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.7898006439209,21.436260223388672,1.1010911464691162
2023-05-04,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.889299392700195,21.55500030517578,1.1068925857543945
2023-05-05,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.72909927368164,21.47859001159668,1.102292776107788
2023-05-06,,,,,,,,,,,
2023-05-07,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2023-05-08,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.574899673461914,21.483999252319336,1.10186767578125
2023-05-09,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.55820083618164,21.445430755615234,1.0996140241622925
2023-05-10,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.46739959716797,21.4001407623291,1.096467137336731
2023-05-11,,,,,,,,,19.27519989013672,21.458829879760742,1.098406195640564
2023-05-12,,,,,,,,,19.190099716186523,21.35279083251953,1.0912145376205444
2023-05-13,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2023-05-14,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
2023-05-15,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.095699310302734,21.296960830688477,1.0852696895599365
2023-05-16,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,18.96980094909668,21.389179229736328,1.0873701572418213
2023-05-17,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.005599975585938,21.44045066833496,1.0865668058395386
2023-05-18,,,,,,,,,19.081499099731445,21.419870376586914,1.0838346481323242
2023-05-19,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,19.08810043334961,21.341299057006836,1.0775396823883057
2023-05-20,MAD,IST,USD,93.79,456.62,460.0,515.28,560.28,,,
